cod_ibge,municipio,uf,subitem_lc116,descricao_servico,aliquota_iss,lei_municipal,data_atualizacao
5208707,Goiânia,GO,14.13,Leilão,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,15.01,Administração imóveis,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,15.02,Corretagem imóveis,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,15.08,Despachantes,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,15.09,Propriedade industrial,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,15.14,Reprografia,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,15.16,Digitação,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,16.01,Transporte municipal,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,17.01,Consultoria jurídica,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,17.02,Atividades jurídicas,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,17.05,Arbitragem,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,17.14,Advocacia,5.0,Lei 8146/2003,2025-01-15
5208707,Goiânia,GO,17.19,Serviços cartorários,5.0,Lei 8146/2003,2025-01-15
3518800,Guarulhos,SP,1.01,Análise e desenvolvimento de sistemas,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,1.02,Programação,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,1.03,Processamento de dados,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,1.04,Elaboração de programas,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,1.05,Licenciamento de programas,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,1.06,Assessoria TI,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,1.07,Suporte técnico TI,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,1.08,Planejamento TI,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,1.09,Configuração hardware/software,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,2.01,Serviços de pesquisas,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,4.01,Medicina e biomedicina,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,4.02,Análises clínicas,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,4.03,Hospitais,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,4.06,Enfermagem,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,4.11,Odontologia,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,4.14,Psicanálise,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,4.15,Psicologia,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,4.23,Planos de saúde,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,5.01,Medicina veterinária,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,6.01,Barbearia e cabeleireiros,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,6.02,Esteticistas,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,6.04,Ginástica e dança,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,6.05,Academias,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,7.01,Engenharia e arquitetura,2.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,7.02,Execução de projetos engenharia,2.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,7.03,Elaboração de plantas,2.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,7.04,Demolição,2.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,7.05,Reparação de edifícios,2.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,7.10,Limpeza e manutenção,2.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,7.12,Paisagismo,2.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,7.16,Florestamento,2.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,7.19,Acompanhamento de obras,2.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,7.20,Sondagens e perfurações,2.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,8.01,Ensino regular,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,8.02,Instrução e treinamento,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,9.01,Hospedagem hotéis,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,9.02,Agenciamento viagens,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,9.03,Guias de turismo,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,10.01,Agenciamento publicidade,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,10.02,Propaganda,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,10.04,Marketing,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,10.09,Planejamento de campanhas,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,10.10,Produção publicitária,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,11.01,Organização de festas,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,11.02,Bufê,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,11.03,Fornecimento de música,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,11.04,Parques diversão,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,12.01,Espetáculos teatrais,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,12.02,Exibições cinematográficas,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,12.13,Produção espetáculos,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,12.16,Recreação e animação,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,13.02,Administração de fundos,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,13.03,Administração consórcios,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,13.04,Administração cartões,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,13.05,Arrendamento mercantil,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,14.01,Consultoria,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,14.03,Atuária,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,14.04,Contabilidade,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,14.05,Traduções,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,14.06,Avaliações,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,14.07,Perícias,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,14.09,Recrutamento,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,14.10,Fornecimento mão-de-obra,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,14.13,Leilão,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,15.01,Administração imóveis,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,15.02,Corretagem imóveis,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,15.08,Despachantes,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,15.09,Propriedade industrial,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,15.14,Reprografia,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,15.16,Digitação,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,16.01,Transporte municipal,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,17.01,Consultoria jurídica,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,17.02,Atividades jurídicas,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,17.05,Arbitragem,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,17.14,Advocacia,5.0,Lei 6989/2011,2025-01-15
3518800,Guarulhos,SP,17.19,Serviços cartorários,5.0,Lei 6989/2011,2025-01-15
3509502,Campinas,SP,1.01,Análise e desenvolvimento de sistemas,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,1.02,Programação,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,1.03,Processamento de dados,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,1.04,Elaboração de programas,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,1.05,Licenciamento de programas,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,1.06,Assessoria TI,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,1.07,Suporte técnico TI,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,1.08,Planejamento TI,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,1.09,Configuração hardware/software,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,2.01,Serviços de pesquisas,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,4.01,Medicina e biomedicina,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,4.02,Análises clínicas,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,4.03,Hospitais,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,4.06,Enfermagem,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,4.11,Odontologia,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,4.14,Psicanálise,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,4.15,Psicologia,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,4.23,Planos de saúde,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,5.01,Medicina veterinária,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,6.01,Barbearia e cabeleireiros,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,6.02,Esteticistas,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,6.04,Ginástica e dança,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,6.05,Academias,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,7.01,Engenharia e arquitetura,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,7.02,Execução de projetos engenharia,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,7.03,Elaboração de plantas,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,7.04,Demolição,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,7.05,Reparação de edifícios,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,7.10,Limpeza e manutenção,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,7.12,Paisagismo,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,7.16,Florestamento,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,7.19,Acompanhamento de obras,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,7.20,Sondagens e perfurações,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,8.01,Ensino regular,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,8.02,Instrução e treinamento,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,9.01,Hospedagem hotéis,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,9.02,Agenciamento viagens,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,9.03,Guias de turismo,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,10.01,Agenciamento publicidade,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,10.02,Propaganda,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,10.04,Marketing,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,10.09,Planejamento de campanhas,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,10.10,Produção publicitária,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,11.01,Organização de festas,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,11.02,Bufê,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,11.03,Fornecimento de música,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,11.04,Parques diversão,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,12.01,Espetáculos teatrais,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,12.02,Exibições cinematográficas,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,12.13,Produção espetáculos,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,12.16,Recreação e animação,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,13.02,Administração de fundos,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,13.03,Administração consórcios,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,13.04,Administração cartões,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,13.05,Arrendamento mercantil,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,14.01,Consultoria,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,14.03,Atuária,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,14.04,Contabilidade,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,14.05,Traduções,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,14.06,Avaliações,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,14.07,Perícias,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,14.09,Recrutamento,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,14.10,Fornecimento mão-de-obra,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,14.13,Leilão,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,15.01,Administração imóveis,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,15.02,Corretagem imóveis,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,15.08,Despachantes,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,15.09,Propriedade industrial,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,15.14,Reprografia,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,15.16,Digitação,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,16.01,Transporte municipal,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,17.01,Consultoria jurídica,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,17.02,Atividades jurídicas,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,17.05,Arbitragem,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,17.14,Advocacia,2.0,LC 15/2003,2025-01-15
3509502,Campinas,SP,17.19,Serviços cartorários,2.0,LC 15/2003,2025-01-15
2111300,São Luís,MA,1.01,Análise e desenvolvimento de sistemas,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,1.02,Programação,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,1.03,Processamento de dados,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,1.04,Elaboração de programas,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,1.05,Licenciamento de programas,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,1.06,Assessoria TI,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,1.07,Suporte técnico TI,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,1.08,Planejamento TI,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,1.09,Configuração hardware/software,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,2.01,Serviços de pesquisas,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,4.01,Medicina e biomedicina,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,4.02,Análises clínicas,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,4.03,Hospitais,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,4.06,Enfermagem,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,4.11,Odontologia,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,4.14,Psicanálise,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,4.15,Psicologia,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,4.23,Planos de saúde,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,5.01,Medicina veterinária,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,6.01,Barbearia e cabeleireiros,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,6.02,Esteticistas,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,6.04,Ginástica e dança,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,6.05,Academias,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,7.01,Engenharia e arquitetura,3.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,7.02,Execução de projetos engenharia,3.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,7.03,Elaboração de plantas,3.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,7.04,Demolição,3.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,7.05,Reparação de edifícios,3.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,7.10,Limpeza e manutenção,3.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,7.12,Paisagismo,3.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,7.16,Florestamento,3.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,7.19,Acompanhamento de obras,3.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,7.20,Sondagens e perfurações,3.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,8.01,Ensino regular,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,8.02,Instrução e treinamento,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,9.01,Hospedagem hotéis,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,9.02,Agenciamento viagens,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,9.03,Guias de turismo,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,10.01,Agenciamento publicidade,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,10.02,Propaganda,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,10.04,Marketing,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,10.09,Planejamento de campanhas,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,10.10,Produção publicitária,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,11.01,Organização de festas,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,11.02,Bufê,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,11.03,Fornecimento de música,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,11.04,Parques diversão,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,12.01,Espetáculos teatrais,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,12.02,Exibições cinematográficas,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,12.13,Produção espetáculos,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,12.16,Recreação e animação,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,13.02,Administração de fundos,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,13.03,Administração consórcios,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,13.04,Administração cartões,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,13.05,Arrendamento mercantil,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,14.01,Consultoria,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,14.03,Atuária,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,14.04,Contabilidade,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,14.05,Traduções,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,14.06,Avaliações,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,14.07,Perícias,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,14.09,Recrutamento,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,14.10,Fornecimento mão-de-obra,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,14.13,Leilão,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,15.01,Administração imóveis,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,15.02,Corretagem imóveis,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,15.08,Despachantes,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,15.09,Propriedade industrial,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,15.14,Reprografia,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,15.16,Digitação,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,16.01,Transporte municipal,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,17.01,Consultoria jurídica,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,17.02,Atividades jurídicas,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,17.05,Arbitragem,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,17.14,Advocacia,5.0,Lei 3750/1999,2025-01-15
2111300,São Luís,MA,17.19,Serviços cartorários,5.0,Lei 3750/1999,2025-01-15
3304904,São Gonçalo,RJ,1.01,Análise e desenvolvimento de sistemas,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,1.02,Programação,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,1.03,Processamento de dados,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,1.04,Elaboração de programas,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,1.05,Licenciamento de programas,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,1.06,Assessoria TI,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,1.07,Suporte técnico TI,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,1.08,Planejamento TI,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,1.09,Configuração hardware/software,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,2.01,Serviços de pesquisas,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,4.01,Medicina e biomedicina,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,4.02,Análises clínicas,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,4.03,Hospitais,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,4.06,Enfermagem,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,4.11,Odontologia,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,4.14,Psicanálise,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,4.15,Psicologia,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,4.23,Planos de saúde,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,5.01,Medicina veterinária,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,6.01,Barbearia e cabeleireiros,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,6.02,Esteticistas,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,6.04,Ginástica e dança,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,6.05,Academias,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,7.01,Engenharia e arquitetura,3.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,7.02,Execução de projetos engenharia,3.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,7.03,Elaboração de plantas,3.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,7.04,Demolição,3.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,7.05,Reparação de edifícios,3.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,7.10,Limpeza e manutenção,3.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,7.12,Paisagismo,3.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,7.16,Florestamento,3.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,7.19,Acompanhamento de obras,3.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,7.20,Sondagens e perfurações,3.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,8.01,Ensino regular,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,8.02,Instrução e treinamento,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,9.01,Hospedagem hotéis,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,9.02,Agenciamento viagens,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,9.03,Guias de turismo,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,10.01,Agenciamento publicidade,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,10.02,Propaganda,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,10.04,Marketing,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,10.09,Planejamento de campanhas,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,10.10,Produção publicitária,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,11.01,Organização de festas,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,11.02,Bufê,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,11.03,Fornecimento de música,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,11.04,Parques diversão,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,12.01,Espetáculos teatrais,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,12.02,Exibições cinematográficas,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,12.13,Produção espetáculos,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,12.16,Recreação e animação,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,13.02,Administração de fundos,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,13.03,Administração consórcios,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,13.04,Administração cartões,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,13.05,Arrendamento mercantil,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,14.01,Consultoria,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,14.03,Atuária,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,14.04,Contabilidade,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,14.05,Traduções,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,14.06,Avaliações,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,14.07,Perícias,5.0,Lei 163/2015,2025-01-15
3304904,São Gonçalo,RJ,14.09,Recrutamento,5.0,Lei 163/2015,2025-01-15
